"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-01-07,"Wallonia","85+","F","Pfizer-BioNTech","A",1549
2021-01-07,"Wallonia","85+","M","Pfizer-BioNTech","A",343
2021-01-08,"Brussels","18-24","F","Pfizer-BioNTech","A",4
2021-01-08,"Brussels","25-34","F","Pfizer-BioNTech","A",26
2021-01-08,"Brussels","25-34","M","Pfizer-BioNTech","A",14
2021-01-08,"Brussels","35-44","F","Pfizer-BioNTech","A",25
2021-01-08,"Brussels","35-44","M","Pfizer-BioNTech","A",3
2021-01-08,"Brussels","45-54","F","Pfizer-BioNTech","A",31
2021-01-08,"Brussels","45-54","M","Moderna","A",2
2021-01-08,"Brussels","45-54","M","Pfizer-BioNTech","A",18
2021-01-08,"Brussels","55-64","F","Pfizer-BioNTech","A",75
2021-01-08,"Brussels","55-64","M","Pfizer-BioNTech","A",51
2021-01-08,"Brussels","65-74","F","Pfizer-BioNTech","A",83
2021-01-08,"Brussels","65-74","M","Pfizer-BioNTech","A",70
2021-01-08,"Brussels","75-84","F","Pfizer-BioNTech","A",199
2021-01-08,"Brussels","75-84","M","Pfizer-BioNTech","A",94
2021-01-08,"Brussels","85+","F","Pfizer-BioNTech","A",460
2021-01-08,"Brussels","85+","M","Pfizer-BioNTech","A",88
2021-01-08,"Flanders","16-17","F","Pfizer-BioNTech","A",1
2021-01-08,"Flanders","18-24","F","Pfizer-BioNTech","A",26
2021-01-08,"Flanders","18-24","M","Johnson&Johnson","C",1
2021-01-08,"Flanders","18-24","M","Pfizer-BioNTech","A",8
2021-01-08,"Flanders","25-34","F","Moderna","A",1
2021-01-08,"Flanders","25-34","F","Pfizer-BioNTech","A",91
2021-01-08,"Flanders","25-34","M","Johnson&Johnson","C",3
2021-01-08,"Flanders","25-34","M","Pfizer-BioNTech","A",30
2021-01-08,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-08,"Flanders","35-44","F","Pfizer-BioNTech","A",155
2021-01-08,"Flanders","35-44","M","Johnson&Johnson","C",3
2021-01-08,"Flanders","35-44","M","Pfizer-BioNTech","A",19
2021-01-08,"Flanders","45-54","F","Johnson&Johnson","C",5
2021-01-08,"Flanders","45-54","F","Pfizer-BioNTech","A",227
2021-01-08,"Flanders","45-54","M","Johnson&Johnson","C",2
2021-01-08,"Flanders","45-54","M","Moderna","A",1
2021-01-08,"Flanders","45-54","M","Pfizer-BioNTech","A",50
2021-01-08,"Flanders","55-64","F","Johnson&Johnson","C",2
2021-01-08,"Flanders","55-64","F","Pfizer-BioNTech","A",180
2021-01-08,"Flanders","55-64","M","Johnson&Johnson","C",2
2021-01-08,"Flanders","55-64","M","Pfizer-BioNTech","A",61
2021-01-08,"Flanders","65-74","F","Johnson&Johnson","C",2
2021-01-08,"Flanders","65-74","F","Pfizer-BioNTech","A",106
2021-01-08,"Flanders","65-74","M","Pfizer-BioNTech","A",78
2021-01-08,"Flanders","75-84","F","Pfizer-BioNTech","A",426
2021-01-08,"Flanders","75-84","M","Johnson&Johnson","C",2
2021-01-08,"Flanders","75-84","M","Pfizer-BioNTech","A",173
2021-01-08,"Flanders","85+","F","Pfizer-BioNTech","A",1073
2021-01-08,"Flanders","85+","M","Pfizer-BioNTech","A",330
2021-01-08,NA,"18-24","F","Pfizer-BioNTech","A",2
2021-01-08,NA,"25-34","F","Pfizer-BioNTech","A",2
2021-01-08,NA,"25-34","M","AstraZeneca-Oxford","A",1
2021-01-08,NA,"35-44","F","AstraZeneca-Oxford","A",1
2021-01-08,NA,"35-44","F","Pfizer-BioNTech","A",4
2021-01-08,NA,"35-44","M","Pfizer-BioNTech","A",2
2021-01-08,NA,"45-54","F","Pfizer-BioNTech","A",2
2021-01-08,NA,"55-64","F","Pfizer-BioNTech","A",1
2021-01-08,NA,"55-64","M","Pfizer-BioNTech","A",1
2021-01-08,NA,"65-74","F","Pfizer-BioNTech","A",2
2021-01-08,NA,"65-74","M","Pfizer-BioNTech","A",1
2021-01-08,NA,"85+","F","Pfizer-BioNTech","A",2
2021-01-08,NA,"85+","M","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","18-24","F","Pfizer-BioNTech","A",2
2021-01-08,"Ostbelgien","25-34","F","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","25-34","M","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",2
2021-01-08,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",7
2021-01-08,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",2
2021-01-08,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",10
2021-01-08,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",1
2021-01-08,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",2
2021-01-08,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",4
2021-01-08,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",2
2021-01-08,"Ostbelgien","85+","F","Pfizer-BioNTech","A",13
2021-01-08,"Ostbelgien","85+","M","Pfizer-BioNTech","A",3
2021-01-08,"Wallonia","00-11","M","Pfizer-BioNTech","A",1
2021-01-08,"Wallonia","16-17","F","Pfizer-BioNTech","A",1
2021-01-08,"Wallonia","18-24","F","Pfizer-BioNTech","A",62
2021-01-08,"Wallonia","18-24","M","Johnson&Johnson","C",1
2021-01-08,"Wallonia","18-24","M","Pfizer-BioNTech","A",17
2021-01-08,"Wallonia","25-34","F","Johnson&Johnson","C",1
2021-01-08,"Wallonia","25-34","F","Moderna","A",1
2021-01-08,"Wallonia","25-34","F","Pfizer-BioNTech","A",253
2021-01-08,"Wallonia","25-34","M","Pfizer-BioNTech","A",101
2021-01-08,"Wallonia","35-44","F","Johnson&Johnson","C",1
2021-01-08,"Wallonia","35-44","F","Pfizer-BioNTech","A",347
2021-01-08,"Wallonia","35-44","M","Johnson&Johnson","C",1
2021-01-08,"Wallonia","35-44","M","Moderna","A",1
2021-01-08,"Wallonia","35-44","M","Pfizer-BioNTech","A",107
2021-01-08,"Wallonia","45-54","F","Johnson&Johnson","C",1
2021-01-08,"Wallonia","45-54","F","Moderna","A",2
2021-01-08,"Wallonia","45-54","F","Pfizer-BioNTech","A",384
2021-01-08,"Wallonia","45-54","M","Johnson&Johnson","C",3
2021-01-08,"Wallonia","45-54","M","Moderna","A",2
2021-01-08,"Wallonia","45-54","M","Pfizer-BioNTech","A",116
2021-01-08,"Wallonia","55-64","F","Pfizer-BioNTech","A",369
2021-01-08,"Wallonia","55-64","M","Johnson&Johnson","C",2
2021-01-08,"Wallonia","55-64","M","Moderna","A",1
2021-01-08,"Wallonia","55-64","M","Pfizer-BioNTech","A",164
2021-01-08,"Wallonia","65-74","F","Pfizer-BioNTech","A",250
2021-01-08,"Wallonia","65-74","M","Pfizer-BioNTech","A",244
2021-01-08,"Wallonia","75-84","F","Pfizer-BioNTech","A",592
2021-01-08,"Wallonia","75-84","M","Pfizer-BioNTech","A",277
2021-01-08,"Wallonia","85+","F","Pfizer-BioNTech","A",1350
2021-01-08,"Wallonia","85+","M","Pfizer-BioNTech","A",330
2021-01-09,"Brussels","45-54","F","Johnson&Johnson","C",1
2021-01-09,"Brussels","55-64","F","Pfizer-BioNTech","A",1
2021-01-09,"Brussels","55-64","M","Johnson&Johnson","C",1
2021-01-09,"Brussels","55-64","M","Pfizer-BioNTech","A",2
2021-01-09,"Flanders","16-17","F","Pfizer-BioNTech","A",1
2021-01-09,"Flanders","18-24","F","Pfizer-BioNTech","A",32
2021-01-09,"Flanders","18-24","M","Pfizer-BioNTech","A",5
2021-01-09,"Flanders","25-34","F","Pfizer-BioNTech","A",104
2021-01-09,"Flanders","25-34","M","Pfizer-BioNTech","A",20
2021-01-09,"Flanders","35-44","F","Pfizer-BioNTech","A",151
2021-01-09,"Flanders","35-44","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","35-44","M","Pfizer-BioNTech","A",23
2021-01-09,"Flanders","45-54","F","Johnson&Johnson","C",3
2021-01-09,"Flanders","45-54","F","Pfizer-BioNTech","A",174
2021-01-09,"Flanders","45-54","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","45-54","M","Pfizer-BioNTech","A",33
2021-01-09,"Flanders","55-64","F","Johnson&Johnson","C",2
2021-01-09,"Flanders","55-64","F","Pfizer-BioNTech","A",206
2021-01-09,"Flanders","55-64","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","55-64","M","Pfizer-BioNTech","A",57
2021-01-09,"Flanders","65-74","F","Pfizer-BioNTech","A",88
2021-01-09,"Flanders","65-74","M","Pfizer-BioNTech","A",77
2021-01-09,"Flanders","75-84","F","Pfizer-BioNTech","A",456
2021-01-09,"Flanders","75-84","M","Pfizer-BioNTech","A",198
2021-01-09,"Flanders","85+","F","Pfizer-BioNTech","A",1201
2021-01-09,"Flanders","85+","M","Pfizer-BioNTech","A",368
2021-01-09,NA,"25-34","F","Pfizer-BioNTech","A",1
2021-01-09,NA,"35-44","F","Pfizer-BioNTech","A",1
2021-01-09,"Ostbelgien","18-24","M","Pfizer-BioNTech","A",1
2021-01-09,"Ostbelgien","25-34","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","18-24","F","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","25-34","F","Pfizer-BioNTech","A",4
2021-01-09,"Wallonia","25-34","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","35-44","F","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","35-44","M","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","45-54","F","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","45-54","F","Pfizer-BioNTech","B",1
2021-01-09,"Wallonia","45-54","M","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","55-64","F","Pfizer-BioNTech","A",4
2021-01-09,"Wallonia","55-64","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","65-74","F","Pfizer-BioNTech","A",2
2021-01-09,"Wallonia","65-74","M","Pfizer-BioNTech","A",5
2021-01-09,"Wallonia","75-84","F","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","75-84","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","85+","F","Pfizer-BioNTech","A",6
2021-01-09,"Wallonia","85+","M","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","25-34","F","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","45-54","F","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","45-54","M","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","55-64","F","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","65-74","F","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","75-84","F","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","75-84","M","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","85+","F","Pfizer-BioNTech","A",2
2021-01-10,"Flanders","18-24","F","Pfizer-BioNTech","A",4
2021-01-10,"Flanders","25-34","F","Pfizer-BioNTech","A",7
2021-01-10,"Flanders","25-34","M","Pfizer-BioNTech","A",3
2021-01-10,"Flanders","25-34","M","Pfizer-BioNTech","B",1
2021-01-10,"Flanders","35-44","F","Pfizer-BioNTech","A",5
2021-01-10,"Flanders","35-44","M","Moderna","A",1
2021-01-10,"Flanders","35-44","M","Pfizer-BioNTech","A",7
2021-01-10,"Flanders","45-54","F","Pfizer-BioNTech","A",17
2021-01-10,"Flanders","45-54","M","Pfizer-BioNTech","A",3
2021-01-10,"Flanders","55-64","F","Pfizer-BioNTech","A",9
2021-01-10,"Flanders","55-64","M","Pfizer-BioNTech","A",8
2021-01-10,"Flanders","65-74","F","Pfizer-BioNTech","A",8
2021-01-10,"Flanders","65-74","M","Pfizer-BioNTech","A",7
2021-01-10,"Flanders","75-84","F","Pfizer-BioNTech","A",52
2021-01-10,"Flanders","75-84","M","Pfizer-BioNTech","A",20
2021-01-10,"Flanders","85+","F","Pfizer-BioNTech","A",169
2021-01-10,"Flanders","85+","M","Pfizer-BioNTech","A",44
2021-01-10,NA,"45-54","F","Other","A",1
2021-01-10,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","18-24","F","Pfizer-BioNTech","A",2
2021-01-10,"Wallonia","25-34","F","Pfizer-BioNTech","A",2
2021-01-10,"Wallonia","35-44","F","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","35-44","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","45-54","F","Pfizer-BioNTech","A",11
2021-01-10,"Wallonia","45-54","M","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","55-64","F","Pfizer-BioNTech","A",6
2021-01-10,"Wallonia","55-64","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","65-74","F","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","65-74","M","Pfizer-BioNTech","A",5
2021-01-10,"Wallonia","75-84","F","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","75-84","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","85+","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","18-24","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","25-34","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","35-44","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","35-44","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","45-54","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","45-54","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","55-64","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","65-74","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","85+","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","85+","M","Pfizer-BioNTech","A",1
2021-01-11,"Flanders","18-24","F","Pfizer-BioNTech","A",65
2021-01-11,"Flanders","18-24","M","Pfizer-BioNTech","A",9
2021-01-11,"Flanders","25-34","F","Pfizer-BioNTech","A",156
2021-01-11,"Flanders","25-34","M","Johnson&Johnson","C",1
2021-01-11,"Flanders","25-34","M","Pfizer-BioNTech","A",33
2021-01-11,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-11,"Flanders","35-44","F","Pfizer-BioNTech","A",187
2021-01-11,"Flanders","35-44","M","Pfizer-BioNTech","A",31
2021-01-11,"Flanders","45-54","F","Pfizer-BioNTech","A",239
2021-01-11,"Flanders","45-54","M","Johnson&Johnson","C",1
2021-01-11,"Flanders","45-54","M","Pfizer-BioNTech","A",66
2021-01-11,"Flanders","55-64","F","Johnson&Johnson","C",1
2021-01-11,"Flanders","55-64","F","Pfizer-BioNTech","A",210
2021-01-11,"Flanders","55-64","M","Johnson&Johnson","C",3
2021-01-11,"Flanders","55-64","M","Pfizer-BioNTech","A",79
2021-01-11,"Flanders","65-74","F","Johnson&Johnson","C",1
2021-01-11,"Flanders","65-74","F","Pfizer-BioNTech","A",102
2021-01-11,"Flanders","65-74","M","Moderna","A",1
2021-01-11,"Flanders","65-74","M","Pfizer-BioNTech","A",86
2021-01-11,"Flanders","75-84","F","Pfizer-BioNTech","A",506
2021-01-11,"Flanders","75-84","M","Pfizer-BioNTech","A",235
2021-01-11,"Flanders","85+","F","Pfizer-BioNTech","A",1412
2021-01-11,"Flanders","85+","M","Pfizer-BioNTech","A",376
2021-01-11,NA,"18-24","F","Pfizer-BioNTech","A",2
2021-01-11,NA,"18-24","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"25-34","F","AstraZeneca-Oxford","A",1
2021-01-11,NA,"25-34","F","Pfizer-BioNTech","A",9
2021-01-11,NA,"25-34","M","Pfizer-BioNTech","B",2
2021-01-11,NA,"35-44","F","Pfizer-BioNTech","A",11
2021-01-11,NA,"35-44","F","Pfizer-BioNTech","B",1
2021-01-11,NA,"35-44","M","Pfizer-BioNTech","A",2
2021-01-11,NA,"45-54","F","Other","A",1
2021-01-11,NA,"45-54","F","Pfizer-BioNTech","A",10
2021-01-11,NA,"45-54","M","Pfizer-BioNTech","A",3
2021-01-11,NA,"55-64","F","Pfizer-BioNTech","A",4
2021-01-11,NA,"55-64","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"65-74","F","Pfizer-BioNTech","A",2
2021-01-11,NA,"65-74","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"75-84","F","Pfizer-BioNTech","A",2
2021-01-11,NA,"75-84","M","Pfizer-BioNTech","A",5
2021-01-11,NA,"85+","F","Pfizer-BioNTech","A",13
2021-01-11,NA,"85+","M","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","18-24","F","Pfizer-BioNTech","A",2
2021-01-11,"Ostbelgien","25-34","F","Pfizer-BioNTech","A",1
2021-01-11,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",2
2021-01-11,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",5
2021-01-11,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",6
2021-01-11,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",5
2021-01-11,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",4
2021-01-11,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",31
2021-01-11,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",18
2021-01-11,"Ostbelgien","85+","F","Pfizer-BioNTech","A",51
2021-01-11,"Ostbelgien","85+","M","Pfizer-BioNTech","A",11
2021-01-11,"Wallonia","16-17","F","Pfizer-BioNTech","A",1
2021-01-11,"Wallonia","16-17","M","Pfizer-BioNTech","A",2
2021-01-11,"Wallonia","18-24","F","Pfizer-BioNTech","A",28
2021-01-11,"Wallonia","18-24","M","Pfizer-BioNTech","A",3
2021-01-11,"Wallonia","25-34","F","Pfizer-BioNTech","A",79
2021-01-11,"Wallonia","25-34","M","Pfizer-BioNTech","A",31
2021-01-11,"Wallonia","35-44","F","Pfizer-BioNTech","A",113
2021-01-11,"Wallonia","35-44","M","Pfizer-BioNTech","A",27
2021-01-11,"Wallonia","45-54","F","Pfizer-BioNTech","A",148
2021-01-11,"Wallonia","45-54","M","Pfizer-BioNTech","A",40
2021-01-11,"Wallonia","55-64","F","Pfizer-BioNTech","A",142
2021-01-11,"Wallonia","55-64","M","Pfizer-BioNTech","A",90
2021-01-11,"Wallonia","65-74","F","Pfizer-BioNTech","A",80
2021-01-11,"Wallonia","65-74","M","Pfizer-BioNTech","A",67
2021-01-11,"Wallonia","75-84","F","Pfizer-BioNTech","A",169
2021-01-11,"Wallonia","75-84","M","Pfizer-BioNTech","A",85
2021-01-11,"Wallonia","85+","F","Pfizer-BioNTech","A",410
2021-01-11,"Wallonia","85+","M","Pfizer-BioNTech","A",99
2021-01-12,"Brussels","18-24","M","Pfizer-BioNTech","A",1
2021-01-12,"Brussels","25-34","F","Pfizer-BioNTech","A",11
2021-01-12,"Brussels","25-34","M","Pfizer-BioNTech","A",8
2021-01-12,"Brussels","35-44","F","Pfizer-BioNTech","A",16
2021-01-12,"Brussels","35-44","M","Pfizer-BioNTech","A",7
2021-01-12,"Brussels","45-54","F","Pfizer-BioNTech","A",17
2021-01-12,"Brussels","45-54","M","Pfizer-BioNTech","A",18
2021-01-12,"Brussels","55-64","F","Moderna","A",1
2021-01-12,"Brussels","55-64","F","Pfizer-BioNTech","A",46
2021-01-12,"Brussels","55-64","M","Moderna","A",2
2021-01-12,"Brussels","55-64","M","Pfizer-BioNTech","A",44
2021-01-12,"Brussels","65-74","F","Pfizer-BioNTech","A",78
2021-01-12,"Brussels","65-74","M","Pfizer-BioNTech","A",49
2021-01-12,"Brussels","75-84","F","Pfizer-BioNTech","A",177
2021-01-12,"Brussels","75-84","M","Pfizer-BioNTech","A",79
2021-01-12,"Brussels","85+","F","Pfizer-BioNTech","A",442
2021-01-12,"Brussels","85+","M","Pfizer-BioNTech","A",119
2021-01-12,"Flanders","16-17","F","Pfizer-BioNTech","A",2
2021-01-12,"Flanders","18-24","F","Pfizer-BioNTech","A",107
2021-01-12,"Flanders","18-24","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","18-24","M","Pfizer-BioNTech","A",34
2021-01-12,"Flanders","25-34","F","Pfizer-BioNTech","A",308
2021-01-12,"Flanders","25-34","M","Moderna","A",1
2021-01-12,"Flanders","25-34","M","Pfizer-BioNTech","A",58
2021-01-12,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-12,"Flanders","35-44","F","Pfizer-BioNTech","A",353
2021-01-12,"Flanders","35-44","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","35-44","M","Pfizer-BioNTech","A",74
2021-01-12,"Flanders","45-54","F","Johnson&Johnson","C",1
2021-01-12,"Flanders","45-54","F","Moderna","A",1
2021-01-12,"Flanders","45-54","F","Pfizer-BioNTech","A",490
2021-01-12,"Flanders","45-54","M","Johnson&Johnson","C",6
2021-01-12,"Flanders","45-54","M","Moderna","A",3
2021-01-12,"Flanders","45-54","M","Pfizer-BioNTech","A",105
2021-01-12,"Flanders","55-64","F","Johnson&Johnson","C",3
2021-01-12,"Flanders","55-64","F","Pfizer-BioNTech","A",551
2021-01-12,"Flanders","55-64","F","Pfizer-BioNTech","B",1
2021-01-12,"Flanders","55-64","M","Johnson&Johnson","C",5
2021-01-12,"Flanders","55-64","M","Moderna","A",1
2021-01-12,"Flanders","55-64","M","Pfizer-BioNTech","A",193
2021-01-12,"Flanders","65-74","F","Pfizer-BioNTech","A",290
2021-01-12,"Flanders","65-74","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","65-74","M","Pfizer-BioNTech","A",259
2021-01-12,"Flanders","65-74","M","Pfizer-BioNTech","B",1
2021-01-12,"Flanders","75-84","F","Pfizer-BioNTech","A",1174
2021-01-12,"Flanders","75-84","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","75-84","M","Pfizer-BioNTech","A",555
2021-01-12,"Flanders","85+","F","Pfizer-BioNTech","A",2773
2021-01-12,"Flanders","85+","M","Pfizer-BioNTech","A",875
2021-01-12,NA,"18-24","F","Pfizer-BioNTech","A",3
2021-01-12,NA,"25-34","F","Pfizer-BioNTech","A",10
2021-01-12,NA,"25-34","M","Pfizer-BioNTech","A",5
2021-01-12,NA,"35-44","F","Pfizer-BioNTech","A",18
2021-01-12,NA,"35-44","F","Pfizer-BioNTech","B",1
2021-01-12,NA,"35-44","M","Pfizer-BioNTech","A",3
2021-01-12,NA,"45-54","F","Pfizer-BioNTech","A",15
2021-01-12,NA,"45-54","M","Moderna","A",3
2021-01-12,NA,"45-54","M","Pfizer-BioNTech","A",3
2021-01-12,NA,"55-64","F","Pfizer-BioNTech","A",9
2021-01-12,NA,"55-64","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"65-74","F","Pfizer-BioNTech","A",3
2021-01-12,NA,"65-74","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"75-84","F","Pfizer-BioNTech","A",9
2021-01-12,NA,"75-84","M","Moderna","A",1
2021-01-12,NA,"75-84","M","Pfizer-BioNTech","A",6
2021-01-12,NA,"85+","F","Pfizer-BioNTech","A",28
2021-01-12,NA,"85+","M","Pfizer-BioNTech","A",10
2021-01-12,"Ostbelgien","18-24","F","Pfizer-BioNTech","A",1
2021-01-12,"Ostbelgien","25-34","F","Pfizer-BioNTech","A",1
2021-01-12,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",2
2021-01-12,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",6
2021-01-12,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",1
2021-01-12,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",6
2021-01-12,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",4
2021-01-12,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",5
2021-01-12,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",15
2021-01-12,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","85+","F","Pfizer-BioNTech","A",28
2021-01-12,"Ostbelgien","85+","M","Pfizer-BioNTech","A",8
2021-01-12,"Wallonia","12-15","M","Pfizer-BioNTech","A",1
2021-01-12,"Wallonia","16-17","F","Pfizer-BioNTech","A",6
2021-01-12,"Wallonia","16-17","M","Pfizer-BioNTech","A",2
2021-01-12,"Wallonia","18-24","F","Pfizer-BioNTech","A",115
2021-01-12,"Wallonia","18-24","M","Pfizer-BioNTech","A",30
2021-01-12,"Wallonia","25-34","F","Pfizer-BioNTech","A",340
2021-01-12,"Wallonia","25-34","M","Pfizer-BioNTech","A",100
2021-01-12,"Wallonia","35-44","F","Pfizer-BioNTech","A",443
2021-01-12,"Wallonia","35-44","M","Moderna","A",1
2021-01-12,"Wallonia","35-44","M","Pfizer-BioNTech","A",121
2021-01-12,"Wallonia","45-54","F","Pfizer-BioNTech","A",533
2021-01-12,"Wallonia","45-54","M","Pfizer-BioNTech","A",150
2021-01-12,"Wallonia","55-64","F","Pfizer-BioNTech","A",443
2021-01-12,"Wallonia","55-64","M","Pfizer-BioNTech","A",241
2021-01-12,"Wallonia","65-74","F","Pfizer-BioNTech","A",360
2021-01-12,"Wallonia","65-74","M","Pfizer-BioNTech","A",289
2021-01-12,"Wallonia","75-84","F","Pfizer-BioNTech","A",793
